Veh_value,Exposure,Claim_recorded,Claims_cost,Veh_body,Veh_age,Gender,Area,Age_category
3400.0000000000005,0.27652293,0,0.0,SEDAN,4,F,C,5
23500.0,0.714579055,0,0.0,STNWG,2,M,C,4
4900.0,0.588637919,0,0.0,HBACK,4,M,C,3
9400.0,0.588637919,1,4009.469986,SEDAN,4,M,A,1
20600.0,0.982888433,0,0.0,HBACK,2,F,B,4
17400.0,0.717316906,0,0.0,HBACK,2,M,A,4
11299.999999999998,0.588637919,0,0.0,HBACK,3,F,E,4
16143.0,0.602327173,0,0.0,HBACK,1,F,E,3
7700.0,0.982888433,0,0.0,STNWG,4,F,C,3
18600.0,0.016427105,0,0.0,HBACK,2,F,C,4
18600.0,0.350444901,0,0.0,HBACK,2,F,C,3
13200.0,0.588637919,0,0.0,PANVN,3,M,D,5
15900.0,0.032854209,0,0.0,HBACK,2,M,D,6
18300.0,0.717316906,0,0.0,HBACK,1,F,C,4
14200.0,0.999315537,0,0.0,HBACK,2,F,B,4
15700.0,0.62422998,1,345.0,SEDAN,2,F,B,1
7700.0,0.999315537,0,0.0,MIBUS,4,M,E,2
11700.0,0.966461328,1,537.2299995,COUPE,4,M,B,3
29200.0,0.588637919,0,0.0,STNWG,3,F,F,3
14300.0,0.095824778,0,0.0,HBACK,3,F,A,1
35200.0,0.112251882,0,0.0,STNWG,3,M,C,3
33000.0,0.657084189,0,0.0,UTE,2,M,F,4
14500.0,0.892539357,0,0.0,SEDAN,2,F,C,1
17700.0,0.032854209,0,0.0,SEDAN,2,F,C,1
24700.000000000004,0.599589322,0,0.0,UTE,3,M,D,4
24000.0,0.977412731,0,0.0,SEDAN,2,F,D,5
24600.0,0.966461328,0,0.0,SEDAN,1,F,C,4
9700.0,0.260095825,0,0.0,SEDAN,3,F,A,5
19400.0,0.79945243,0,0.0,UTE,3,F,F,3
7300.0,0.804928131,0,0.0,SEDAN,4,M,D,5
10200.0,0.268309377,0,0.0,HBACK,3,F,A,4
14000.0,0.038329911,0,0.0,STNWG,4,M,C,2
20400.0,0.503764545,0,0.0,MIBUS,3,M,D,5
16400.0,0.24366872,0,0.0,TRUCK,3,F,D,2
14300.0,0.588637919,0,0.0,COUPE,4,M,C,2
27100.0,0.145106092,0,0.0,STNWG,3,F,F,2
15643.0,0.588637919,0,0.0,HBACK,1,F,A,3
13700.000000000002,0.963723477,0,0.0,HBACK,1,F,A,4
20800.0,0.314852841,0,0.0,SEDAN,4,M,C,4
15600.0,0.032854209,0,0.0,SEDAN,3,M,C,3
4800.0,0.999315537,1,620.7299995,MIBUS,4,F,D,4
17643.0,0.588637919,0,0.0,HBACK,1,F,C,3
26600.0,0.966461328,0,0.0,STNWG,2,F,C,2
28600.0,0.260095825,0,0.0,STNWG,1,F,C,2
22300.0,0.892539357,0,0.0,STNWG,3,M,E,1
6899.999999999999,0.038329911,0,0.0,HBACK,4,F,B,1
15000.0,0.966461328,0,0.0,STNWG,4,F,D,3
4200.0,0.657084189,0,0.0,HBACK,4,F,A,2
13700.000000000002,0.980150582,0,0.0,STNWG,4,F,C,4
14700.0,0.019164956,0,0.0,HBACK,2,F,A,2
8300.0,0.377823409,0,0.0,HBACK,4,F,C,1
24400.0,0.925393566,0,0.0,SEDAN,1,F,C,5
45000.0,0.963723477,0,0.0,STNWG,1,F,F,3
50300.0,0.966461328,0,0.0,STNWG,1,M,D,1
19500.0,0.966461328,0,0.0,STNWG,4,F,F,3
29700.000000000004,0.260095825,0,0.0,STNWG,2,M,D,6
7700.0,0.83504449,0,0.0,HBACK,3,M,B,2
20600.0,0.725530459,0,0.0,PANVN,2,M,C,5
15800.0,0.019164956,0,0.0,STNWG,3,M,B,3
29200.0,0.892539357,0,0.0,STNWG,1,F,F,2
3100.0,0.963723477,0,0.0,HBACK,4,F,C,2
15400.0,0.377823409,0,0.0,SEDAN,2,F,C,3
29200.0,0.377823409,0,0.0,SEDAN,3,M,A,5
10900.0,0.213552361,0,0.0,STNWG,4,F,C,3
21500.0,0.032854209,0,0.0,STNWG,4,F,F,3
14100.0,0.396988364,0,0.0,UTE,3,M,A,3
15600.0,0.668035592,0,0.0,SEDAN,2,M,C,6
18600.0,0.147843943,0,0.0,HBACK,2,M,C,6
22200.000000000004,0.668035592,1,204.5,HBACK,1,F,A,5
19300.0,0.668035592,0,0.0,STNWG,4,M,B,5
17400.0,0.668035592,0,0.0,HBACK,2,F,C,5
16800.0,0.260095825,0,0.0,HBACK,1,M,C,2
21900.0,0.692676249,0,0.0,STNWG,4,F,E,4
5900.0,0.668035592,0,0.0,HBACK,4,F,A,5
10400.0,0.342231348,0,0.0,SEDAN,4,M,A,4
21900.0,0.966461328,0,0.0,UTE,3,M,E,2
46600.0,0.577686516,0,0.0,STNWG,1,M,D,5
28600.0,0.314852841,0,0.0,SEDAN,2,M,B,5
8300.0,0.982888433,0,0.0,SEDAN,4,F,D,2
40700.0,0.966461328,0,0.0,PANVN,1,M,C,4
15200.0,0.199863108,0,0.0,HBACK,2,M,A,3
31100.0,0.982888433,0,0.0,STNWG,3,F,F,3
15900.0,0.960985626,0,0.0,PANVN,2,M,A,4
16400.0,0.892539357,0,0.0,HBACK,2,M,B,4
15800.0,0.197125257,1,360.0,SEDAN,3,M,A,2
7000.0,0.599589322,0,0.0,UTE,4,M,B,2
5000.0,0.97467488,1,441.4199996,HBACK,4,M,C,4
12000.0,0.342231348,0,0.0,STNWG,4,F,B,3
13100.0,0.377823409,0,0.0,SEDAN,2,M,A,4
50300.0,0.999315537,0,0.0,STNWG,1,M,B,5
28200.0,0.169746749,0,0.0,STNWG,2,M,A,2
18500.0,0.966461328,0,0.0,SEDAN,1,F,A,2
20600.0,0.260095825,0,0.0,STNWG,3,F,A,2
13990.0,0.197125257,0,0.0,HBACK,1,F,C,5
9100.0,0.260095825,0,0.0,HDTOP,4,F,C,2
3600.0,0.982888433,0,0.0,SEDAN,4,F,C,4
17600.0,0.281998631,0,0.0,HBACK,2,F,B,1
36100.0,0.982888433,0,0.0,UTE,2,M,C,5
8800.0,0.019164956,0,0.0,PANVN,4,M,A,4
19600.0,0.588637919,0,0.0,SEDAN,1,F,E,1
32490.0,0.892539357,0,0.0,STNWG,1,F,E,3
16299.999999999998,0.260095825,0,0.0,SEDAN,1,F,C,6
15000.0,0.260095825,0,0.0,HBACK,1,M,C,4
16800.0,0.955509925,1,1544.759998,SEDAN,2,M,C,5
13700.000000000002,0.876112252,0,0.0,HBACK,1,F,C,4
19200.0,0.960985626,0,0.0,UTE,3,F,F,3
11700.0,0.657084189,0,0.0,STNWG,4,F,A,4
31500.0,0.892539357,0,0.0,SEDAN,1,F,A,3
23600.0,0.588637919,0,0.0,STNWG,2,F,E,1
8000.0,0.377823409,0,0.0,UTE,4,M,D,4
21100.0,0.966461328,0,0.0,TRUCK,1,M,B,5
5000.0,0.454483231,0,0.0,HBACK,4,F,D,4
26000.0,0.005475702,0,0.0,STNWG,2,F,B,3
9200.0,0.588637919,1,389.9499998,STNWG,4,F,E,3
7100.0,0.657084189,0,0.0,SEDAN,4,M,D,2
24600.0,0.257357974,0,0.0,SEDAN,1,F,B,4
20299.999999999996,0.563997262,0,0.0,HDTOP,4,M,B,3
67100.0,0.260095825,0,0.0,CONVT,1,F,C,4
2700.0,0.588637919,0,0.0,HBACK,4,M,A,1
7000.0,0.657084189,1,390.0,STNWG,4,F,B,2
12100.0,0.377823409,0,0.0,SEDAN,3,F,C,2
19900.0,0.725530459,0,0.0,SEDAN,1,F,C,5
27700.0,0.796714579,0,0.0,STNWG,3,M,C,2
10300.0,0.980150582,0,0.0,STNWG,4,M,D,3
16600.0,0.273785079,0,0.0,SEDAN,3,F,A,5
17700.0,0.273785079,0,0.0,HBACK,2,F,B,1
3000.0,0.440793977,0,0.0,HBACK,4,M,B,2
12200.0,0.142368241,0,0.0,UTE,4,M,F,3
28200.0,0.377823409,0,0.0,STNWG,3,M,D,1
11200.000000000002,0.032854209,0,0.0,HBACK,3,M,F,2
6000.0,0.725530459,0,0.0,SEDAN,4,F,A,3
12800.0,0.966461328,0,0.0,STNWG,4,F,E,4
7800.0,0.845995893,0,0.0,HBACK,4,F,C,4
30200.0,0.588637919,0,0.0,STNWG,3,M,C,3
8900.0,0.725530459,1,353.77,SEDAN,4,M,C,2
18400.0,0.824093087,0,0.0,HBACK,1,F,C,5
6000.0,0.260095825,0,0.0,SEDAN,4,F,B,3
25980.0,0.892539357,0,0.0,HBACK,1,M,E,2
30500.0,0.032854209,0,0.0,HDTOP,1,M,C,5
18300.0,0.158795346,0,0.0,HBACK,1,F,A,1
6600.0,0.668035592,0,0.0,COUPE,4,M,A,4
11200.000000000002,0.331279945,0,0.0,HBACK,3,M,A,4
24600.0,0.966461328,0,0.0,SEDAN,1,F,B,3
18300.0,0.260095825,0,0.0,HBACK,1,F,C,3
9300.0,0.892539357,0,0.0,HBACK,3,F,F,2
9500.0,0.966461328,0,0.0,HBACK,3,F,C,2
19900.0,0.032854209,0,0.0,HBACK,2,F,B,3
21200.0,0.257357974,0,0.0,STNWG,1,F,C,4
26800.0,0.654346338,0,0.0,PANVN,1,M,A,3
20099.999999999996,0.268309377,0,0.0,HBACK,1,M,C,5
24600.0,0.399726215,0,0.0,STNWG,3,M,B,2
25299.999999999996,0.62422998,0,0.0,STNWG,2,M,C,4
38000.0,0.150581793,0,0.0,STNWG,2,M,A,2
24400.0,0.254620123,0,0.0,TRUCK,3,M,D,1
9300.0,0.963723477,0,0.0,SEDAN,4,M,C,1
26900.0,0.963723477,0,0.0,UTE,2,M,F,2
14000.0,0.728268309,0,0.0,SEDAN,3,F,C,2
14300.0,0.254620123,0,0.0,HBACK,1,M,A,4
15900.0,0.889801506,0,0.0,HBACK,1,M,C,2
8700.0,0.79945243,0,0.0,UTE,3,M,E,4
18600.0,0.955509925,0,0.0,SEDAN,2,F,C,5
5100.0,0.955509925,0,0.0,SEDAN,4,M,C,4
18500.0,0.955509925,0,0.0,HBACK,1,M,A,6
11600.0,0.955509925,0,0.0,SEDAN,3,M,A,6
8200.0,0.955509925,0,0.0,HBACK,3,F,C,5
4200.0,0.955509925,0,0.0,UTE,4,M,C,1
7200.0,0.955509925,0,0.0,SEDAN,4,M,D,6
25299.999999999996,0.544832307,0,0.0,SEDAN,1,F,D,4
15500.0,0.361396304,0,0.0,SEDAN,3,M,B,3
6000.0,0.955509925,0,0.0,HBACK,4,M,A,2
15200.0,0.544832307,1,200.0,HBACK,1,F,C,1
6400.0,0.955509925,0,0.0,PANVN,4,M,C,3
36100.0,0.955509925,0,0.0,COUPE,3,M,A,4
4400.0,0.043805613,0,0.0,HBACK,4,F,D,5
8600.0,0.602327173,0,0.0,HBACK,4,F,D,3
3900.0,0.980150582,0,0.0,HBACK,4,F,B,4
14400.0,0.199863108,1,477.2699995,UTE,4,M,F,2
8700.0,0.711841205,0,0.0,HBACK,3,M,C,4
18700.0,0.728268309,0,0.0,SEDAN,2,F,D,5
18500.0,0.41615332,0,0.0,HBACK,1,F,B,4
17500.0,0.654346338,0,0.0,SEDAN,2,F,F,3
15300.0,0.358658453,0,0.0,STNWG,4,F,F,2
16100.000000000002,0.344969199,0,0.0,HBACK,2,F,A,3
16000.0,0.156057495,0,0.0,HBACK,2,F,E,2
10500.0,0.900752909,0,0.0,HBACK,2,F,B,4
14300.0,0.542094456,0,0.0,STNWG,4,F,E,3
16100.000000000002,0.334017796,0,0.0,SEDAN,3,F,A,5
13100.0,0.665297741,1,389.9499998,STNWG,3,F,E,6
9300.0,0.892539357,0,0.0,HBACK,3,F,D,3
24600.0,0.251882272,0,0.0,SEDAN,1,F,E,2
18600.0,0.966461328,0,0.0,SEDAN,2,F,A,3
12200.0,0.884325804,0,0.0,HBACK,3,F,D,5
11800.0,0.260095825,0,0.0,STNWG,4,F,A,3
22799.999999999996,0.331279945,0,0.0,SEDAN,2,M,A,5
19200.0,0.668035592,0,0.0,HBACK,2,M,B,5
15100.0,0.668035592,0,0.0,SEDAN,2,M,A,6
18400.0,0.668035592,0,0.0,SEDAN,2,M,A,6
7600.0,0.892539357,1,2482.058174,STNWG,4,M,A,4
3800.0,0.668035592,0,0.0,SEDAN,4,M,B,6
8400.0,0.668035592,0,0.0,HBACK,3,F,C,5
13899.999999999998,0.668035592,0,0.0,SEDAN,3,F,B,6
17500.0,0.668035592,0,0.0,SEDAN,2,F,A,6
5400.0,0.668035592,0,0.0,HBACK,4,F,A,6
26700.0,0.331279945,0,0.0,SEDAN,2,F,C,2
5100.0,0.668035592,0,0.0,SEDAN,4,F,A,4
16299.999999999998,0.668035592,0,0.0,HBACK,2,M,B,4
7300.0,0.668035592,0,0.0,SEDAN,4,F,E,6
9200.0,0.668035592,0,0.0,HBACK,3,M,B,4
7100.0,0.331279945,0,0.0,HBACK,4,F,C,4
29600.0,0.585900068,0,0.0,HDTOP,3,M,C,1
19900.0,0.219028063,0,0.0,HBACK,1,F,B,4
15700.0,0.668035592,0,0.0,SEDAN,2,F,D,2
28700.0,0.668035592,0,0.0,STNWG,3,M,C,3
8700.0,0.668035592,0,0.0,HBACK,3,F,B,3
32400.000000000004,0.273785079,0,0.0,UTE,2,M,D,2
4400.0,0.668035592,0,0.0,SEDAN,4,F,D,3
33800.0,0.966461328,1,5760.449997,UTE,2,M,F,1
52360.0,0.605065024,0,0.0,STNWG,1,M,E,3
30700.0,0.966461328,0,0.0,STNWG,3,F,E,2
14100.0,0.273785079,0,0.0,HBACK,1,M,A,6
22300.0,0.388774812,0,0.0,HBACK,1,M,A,2
8200.0,0.271047228,0,0.0,HBACK,4,F,C,1
6800.000000000001,0.273785079,0,0.0,HBACK,3,F,C,4
30800.0,0.019164956,0,0.0,COUPE,4,F,A,2
13100.0,0.980150582,0,0.0,SEDAN,3,F,A,4
16143.0,0.17522245,0,0.0,HBACK,1,F,A,4
31300.0,0.314852841,0,0.0,TRUCK,3,M,F,1
22900.0,0.265571526,0,0.0,SEDAN,1,M,A,4
18700.0,0.980150582,0,0.0,HBACK,2,F,C,5
22300.0,0.980150582,0,0.0,STNWG,3,F,D,3
5300.0,0.963723477,0,0.0,HBACK,4,M,D,3
45000.0,0.966461328,1,389.9499998,STNWG,1,F,F,2
20099.999999999996,0.725530459,0,0.0,TRUCK,3,F,D,3
18100.0,0.955509925,0,0.0,SEDAN,2,M,B,5
27000.0,0.955509925,0,0.0,SEDAN,1,M,C,6
5000.0,0.955509925,0,0.0,HBACK,4,F,A,6
10100.0,0.728268309,0,0.0,SEDAN,4,F,E,4
5300.0,0.955509925,0,0.0,HBACK,4,F,B,5
24600.0,0.955509925,0,0.0,UTE,2,M,D,6
6200.0,0.955509925,0,0.0,TRUCK,4,M,A,6
9200.0,0.955509925,0,0.0,SEDAN,4,F,C,3
41100.0,0.071184121,0,0.0,STNWG,2,M,D,4
25900.0,0.65982204,0,0.0,SEDAN,2,M,C,5
12200.0,0.955509925,0,0.0,SEDAN,3,M,E,4
11800.0,0.955509925,0,0.0,SEDAN,3,M,B,4
8600.0,0.955509925,0,0.0,HBACK,4,M,C,6
6600.0,0.043805613,0,0.0,HBACK,4,M,B,4
17100.0,0.955509925,0,0.0,UTE,2,M,D,5
20099.999999999996,0.963723477,0,0.0,HBACK,1,M,A,4
18800.0,0.963723477,0,0.0,HBACK,2,F,D,3
21600.0,0.657084189,0,0.0,UTE,3,M,C,3
17100.0,0.281998631,0,0.0,HBACK,3,M,F,4
7600.0,0.281998631,0,0.0,HBACK,3,F,C,1
17100.0,0.249144422,0,0.0,MCARA,4,M,C,6
4400.0,0.717316906,1,490.8999939,HBACK,4,F,C,2
7900.0,0.717316906,0,0.0,SEDAN,3,F,A,2
14700.0,0.6954141,0,0.0,UTE,4,F,B,4
18500.0,0.599589322,0,0.0,STNWG,3,F,B,3
4100.0,0.982888433,0,0.0,SEDAN,4,F,B,3
56990.0,0.082135524,0,0.0,STNWG,1,M,A,4
28900.0,0.982888433,1,408.9499998,STNWG,3,M,E,2
13200.0,0.709103354,0,0.0,HBACK,2,F,C,1
18500.0,0.966461328,0,0.0,SEDAN,1,M,C,5
12800.0,0.791238878,0,0.0,SEDAN,3,F,B,6
8400.0,0.791238878,0,0.0,HBACK,4,F,C,2
2800.0000000000005,0.892539357,1,4025.212708,HBACK,4,F,B,3
16700.0,0.982888433,0,0.0,STNWG,4,F,D,4
15200.0,0.621492129,0,0.0,STNWG,4,M,F,3
23100.0,0.032854209,0,0.0,SEDAN,2,F,B,2
4700.0,0.032854209,0,0.0,SEDAN,4,F,A,3
17600.0,0.854209446,0,0.0,HBACK,2,F,C,2
13500.0,0.802190281,0,0.0,SEDAN,3,M,C,6
26700.0,0.588637919,1,200.0,HDTOP,2,M,C,2
59100.0,0.725530459,0,0.0,SEDAN,1,F,A,1
36300.0,0.621492129,0,0.0,UTE,2,F,F,2
13600.000000000002,0.273785079,0,0.0,HBACK,1,M,C,2
11500.0,0.375085558,0,0.0,HBACK,2,M,A,4
19900.0,0.654346338,0,0.0,HBACK,1,F,E,4
9100.0,0.966461328,0,0.0,SEDAN,4,F,B,3
17300.0,0.657084189,0,0.0,HBACK,2,F,C,5
20299.999999999996,0.342231348,0,0.0,SEDAN,1,M,B,3
18500.0,0.325804244,0,0.0,TRUCK,3,M,E,2
19800.0,0.966461328,0,0.0,UTE,3,M,A,1
15000.0,0.602327173,0,0.0,HBACK,2,F,B,4
8600.0,0.588637919,0,0.0,SEDAN,3,F,B,3
6500.0,0.657084189,0,0.0,SEDAN,4,F,A,3
10300.0,0.260095825,0,0.0,SEDAN,3,M,C,4
44100.0,0.966461328,0,0.0,STNWG,2,M,A,3
11700.0,0.657084189,1,3382.449997,HBACK,2,M,A,5
3500.0,0.041067762,0,0.0,SEDAN,4,M,C,2
10100.0,0.657084189,0,0.0,SEDAN,4,F,C,4
7600.0,0.588637919,0,0.0,SEDAN,4,M,B,4
7700.0,0.260095825,0,0.0,SEDAN,4,M,B,2
9200.0,0.657084189,0,0.0,SEDAN,3,M,A,5
11600.0,0.273785079,0,0.0,SEDAN,3,F,A,5
4400.0,0.394250513,0,0.0,STNWG,4,F,A,3
17700.0,0.725530459,0,0.0,STNWG,4,F,C,1
7900.0,0.396988364,0,0.0,HBACK,3,F,D,3
5400.0,0.224503765,0,0.0,SEDAN,4,F,A,4
5000.0,0.188911704,1,4394.500168,UTE,4,M,C,2
70100.0,0.725530459,0,0.0,CONVT,3,F,A,3
17200.0,0.980150582,0,0.0,SEDAN,2,M,C,3
16700.0,0.260095825,0,0.0,HDTOP,3,F,C,1
20099.999999999996,0.260095825,0,0.0,SEDAN,1,M,F,3
24100.0,0.892539357,0,0.0,HBACK,1,F,A,6
11200.000000000002,0.273785079,0,0.0,HBACK,2,F,B,1
21700.0,0.980150582,0,0.0,UTE,3,M,F,1
21100.0,0.668035592,0,0.0,SEDAN,3,F,B,6
2800.0000000000005,0.668035592,0,0.0,HBACK,4,M,B,4
12700.0,0.668035592,0,0.0,SEDAN,3,M,A,6
3100.0,0.668035592,0,0.0,SEDAN,4,F,C,3
5500.0,0.273785079,0,0.0,SEDAN,4,M,D,4
25500.0,0.301163587,0,0.0,SEDAN,1,M,B,3
14100.0,0.260095825,0,0.0,SEDAN,2,F,C,2
20600.0,0.980150582,1,3030.0,SEDAN,2,F,F,4
34500.0,0.082135524,0,0.0,SEDAN,1,F,C,4
13100.0,0.999315537,0,0.0,SEDAN,3,F,D,3
13899.999999999998,0.673511294,0,0.0,HDTOP,4,M,C,3
12200.0,0.344969199,0,0.0,STNWG,4,M,A,3
8900.0,0.344969199,0,0.0,HBACK,3,F,C,3
18100.0,0.602327173,1,12878.62994,SEDAN,2,F,E,3
17000.0,0.980150582,0,0.0,STNWG,4,M,F,3
14400.0,0.369609856,0,0.0,SEDAN,2,F,C,5
12400.0,0.711841205,0,0.0,PANVN,3,M,D,5
12300.0,0.563997262,0,0.0,HDTOP,4,M,C,2
3000.0,0.728268309,0,0.0,SEDAN,4,F,C,5
35200.0,0.585900068,1,353.77,STNWG,2,M,C,4
17900.0,0.900752909,0,0.0,STNWG,4,F,B,5
16000.0,0.980150582,1,887.3899994,HBACK,2,F,E,3
8300.0,0.665297741,0,0.0,HBACK,4,M,B,6
9800.0,0.128678987,0,0.0,HBACK,3,F,A,4
6000.0,0.977412731,0,0.0,HBACK,4,F,A,2
20099.999999999996,0.281998631,0,0.0,STNWG,2,M,B,4
50199.99999999999,0.640657084,0,0.0,COUPE,2,F,C,4
3400.0000000000005,0.219028063,0,0.0,SEDAN,4,F,A,4
5000.0,0.966461328,0,0.0,HBACK,4,F,B,6
12700.0,0.377823409,0,0.0,SEDAN,3,M,A,3
19300.0,0.982888433,0,0.0,SEDAN,2,F,A,3
12100.0,0.377823409,0,0.0,SEDAN,3,F,D,2
30400.0,0.999315537,0,0.0,TRUCK,3,F,D,4
21500.0,0.095824778,0,0.0,SEDAN,1,F,B,4
18400.0,0.717316906,0,0.0,MIBUS,4,F,C,2
36500.0,0.191649555,0,0.0,STNWG,2,M,F,1
10100.0,0.889801506,0,0.0,SEDAN,3,M,C,3
18900.0,0.399726215,0,0.0,UTE,2,F,C,1
5300.0,0.572210815,0,0.0,HBACK,4,F,A,1
5400.0,0.405201917,0,0.0,HBACK,4,F,A,4
10100.0,0.260095825,0,0.0,SEDAN,3,F,B,4
13799.999999999998,0.802190281,0,0.0,UTE,4,M,A,3
11000.0,0.725530459,0,0.0,HBACK,2,F,C,1
25400.0,0.588637919,0,0.0,SEDAN,1,F,E,4
33900.0,0.602327173,0,0.0,UTE,1,M,B,5
26600.0,0.377823409,0,0.0,SEDAN,1,F,B,5
16000.0,0.892539357,0,0.0,SEDAN,3,F,B,4
13000.0,0.657084189,0,0.0,HBACK,1,F,A,2
25700.0,0.585900068,0,0.0,UTE,2,F,E,4
19900.0,0.342231348,0,0.0,HBACK,2,F,C,2
7900.0,0.588637919,0,0.0,HBACK,3,F,A,1
7200.0,0.966461328,0,0.0,STNWG,4,F,E,3
8800.0,0.892539357,0,0.0,SEDAN,3,M,A,3
12200.0,0.657084189,0,0.0,MIBUS,4,F,A,4
18200.0,0.657084189,1,2849.57,HBACK,2,F,B,4
15200.0,0.892539357,0,0.0,SEDAN,2,F,E,6
16500.0,0.273785079,0,0.0,SEDAN,2,M,A,2
32200.000000000004,0.621492129,0,0.0,STNWG,1,M,C,3
27500.0,0.588637919,1,4613.719986,STNWG,2,F,E,1
23300.0,0.038329911,0,0.0,SEDAN,2,F,C,4
16835.0,0.585900068,0,0.0,HBACK,1,M,B,1
26800.0,0.375085558,0,0.0,TRUCK,3,M,C,3
15800.0,0.032854209,0,0.0,HBACK,2,F,D,3
10700.0,0.065708419,0,0.0,SEDAN,3,M,A,2
2900.0,0.260095825,0,0.0,SEDAN,4,F,C,5
3900.0,0.966461328,0,0.0,STNWG,4,F,A,2
5600.000000000001,0.966461328,0,0.0,HBACK,4,F,A,1
12400.0,0.950034223,0,0.0,UTE,4,M,A,5
4800.0,0.79945243,0,0.0,HBACK,4,M,C,3
30400.0,0.637919233,0,0.0,STNWG,3,M,A,2
14200.0,0.892539357,0,0.0,HBACK,3,M,A,4
11800.0,0.889801506,0,0.0,HBACK,2,M,C,1
7000.0,0.889801506,0,0.0,STNWG,4,M,A,2
13400.0,0.260095825,0,0.0,COUPE,3,F,A,3
29700.000000000004,0.260095825,0,0.0,STNWG,2,M,B,3
35600.0,0.8678987,1,3672.889999,STNWG,3,F,F,2
22700.0,0.260095825,0,0.0,SEDAN,1,F,C,5
13899.999999999998,0.668035592,1,946.1499996,SEDAN,3,F,A,4
11600.0,0.668035592,0,0.0,STNWG,4,F,B,3
4300.0,0.539356605,0,0.0,HBACK,4,M,C,5
35500.0,0.668035592,0,0.0,STNWG,2,F,F,2
43700.0,0.479123888,0,0.0,STNWG,2,F,E,3
15100.0,0.668035592,0,0.0,UTE,3,M,C,5
30400.0,0.999315537,0,0.0,TRUCK,3,M,E,1
24400.0,0.254620123,0,0.0,SEDAN,2,M,A,1
9800.0,0.668035592,0,0.0,SEDAN,3,M,A,1
12300.0,0.506502396,0,0.0,SEDAN,3,F,E,5
11800.0,0.668035592,0,0.0,TRUCK,4,F,D,3
10200.0,0.668035592,0,0.0,STNWG,4,M,A,4
14400.0,0.999315537,1,1341.499996,PANVN,3,M,C,3
8600.0,0.331279945,0,0.0,HBACK,4,M,A,4
9500.0,0.668035592,0,0.0,SEDAN,4,F,A,4
19100.0,0.668035592,0,0.0,HDTOP,4,M,D,5
30099.999999999996,0.668035592,0,0.0,STNWG,1,M,E,2
15900.0,0.668035592,0,0.0,SEDAN,3,M,A,1
25400.0,0.892539357,1,1226.879997,STNWG,3,M,B,5
10100.0,0.260095825,0,0.0,HBACK,3,M,B,2
5900.0,0.331279945,0,0.0,TRUCK,4,M,E,5
12600.0,0.386036961,0,0.0,SEDAN,3,F,B,3
48900.0,0.344969199,0,0.0,STNWG,2,M,D,5
4200.0,0.377823409,1,3953.069992,SEDAN,4,M,B,4
30500.0,0.585900068,1,1903.629997,STNWG,3,F,D,3
31500.0,0.260095825,0,0.0,UTE,2,F,D,1
37100.0,0.725530459,0,0.0,STNWG,3,M,D,3
17600.0,0.960985626,0,0.0,HBACK,2,F,A,1
23700.0,0.62696783,0,0.0,MIBUS,3,F,C,3
16500.0,0.090349076,0,0.0,HBACK,1,F,A,2
23700.0,0.273785079,0,0.0,SEDAN,2,M,C,4
12100.0,0.375085558,0,0.0,SEDAN,3,F,A,2
14100.0,0.161533196,0,0.0,HBACK,1,M,A,4
27400.000000000004,0.271047228,0,0.0,STNWG,1,F,A,4
45000.0,0.963723477,0,0.0,STNWG,1,F,E,2
12100.0,0.03559206,0,0.0,SEDAN,3,F,B,5
24200.0,0.960985626,0,0.0,HDTOP,3,M,F,4
8900.0,0.955509925,0,0.0,HBACK,3,F,C,5
10400.0,0.043805613,0,0.0,SEDAN,4,F,E,5
42500.0,0.043805613,0,0.0,STNWG,2,M,E,5
18800.0,0.955509925,0,0.0,HBACK,2,F,B,6
16600.0,0.955509925,0,0.0,SEDAN,2,M,A,5
45900.0,0.955509925,0,0.0,STNWG,2,F,A,3
7100.0,0.999315537,0,0.0,SEDAN,4,F,C,3
8200.0,0.043805613,0,0.0,SEDAN,4,F,A,3
32490.0,0.62422998,0,0.0,STNWG,1,F,D,4
6000.0,0.955509925,0,0.0,STNWG,4,F,C,6
8500.0,0.955509925,0,0.0,SEDAN,4,F,F,3
27000.0,0.955509925,0,0.0,SEDAN,1,M,C,3
18700.0,0.955509925,0,0.0,SEDAN,2,F,A,4
15600.0,0.043805613,0,0.0,SEDAN,1,F,C,5
11900.0,0.955509925,0,0.0,STNWG,4,F,C,4
27900.0,0.955509925,0,0.0,STNWG,1,F,A,3
15900.0,0.043805613,0,0.0,SEDAN,3,M,C,3
17600.0,0.372347707,0,0.0,HBACK,2,F,A,6
11600.0,0.980150582,0,0.0,SEDAN,3,F,C,2
7400.0,0.043805613,0,0.0,SEDAN,4,F,B,2
8300.0,0.955509925,0,0.0,STNWG,4,M,C,4
34400.0,0.273785079,0,0.0,STNWG,1,F,C,2
18700.0,0.980150582,0,0.0,HBACK,2,F,D,6
23490.000000000004,0.728268309,1,920.4799995,SEDAN,1,M,C,3
18900.0,0.019164956,0,0.0,SEDAN,2,F,C,4
8000.0,0.79945243,0,0.0,HBACK,3,F,A,5
16600.0,0.191649555,0,0.0,SEDAN,2,F,A,4
31900.0,0.711841205,0,0.0,STNWG,3,M,D,1
6899.999999999999,0.97467488,0,0.0,HBACK,4,F,A,2
32500.0,0.271047228,0,0.0,STNWG,2,F,F,4
13000.0,0.654346338,0,0.0,HBACK,1,M,E,5
12600.0,0.79945243,0,0.0,HBACK,2,F,C,4
